Model:	LI-7500A Open Path CO2/H2O Analyzer
SN:	75H-2202
Instrument:	AIU-0702
File Type:	2
Software Version:	5.0.3
Timestamp:	18:15:00
Timezone:	America/Buenos_Aires
DATAH	Sequence Number	Diagnostic Value	Date	Time	CO2 Absorptance	H2O Absorptance	CO2 (mmol/m^3)	H2O (mmol/m^3)	Temperature (C)	Pressure (kPa)	Aux 1 - U (m/s)	Aux 2 - V (m/s)	Aux 3 - W (m/s)	Aux 4 - SOS (m/s)	Cooler Voltage (V)	CO2 (umol/mol)	H2O (mmol/mol)	Dew Point (C)	AGC	H2O Sample	H2O Reference	CO2 Sample	CO2 Reference	CHK
DATA	4549316	245	2014-03-18	18:15:11:400	0.0809126	0.0409058	14.7437	269.355	20.9143	94.7472	0.483638	0.97952	0.204578	341.991	2.02035	380.435	6.95019	0.978307	37.5	41412	42754	38054	42255.5	161
DATA	4549346	245	2014-03-18	18:15:11:500	0.0809153	0.0408891	14.7443	269.219	20.9143	94.7472	0.504045	1.17338	0.159938	341.981	2.02029	380.441	6.94654	0.963265	37.5	41411.5	42753.5	38053.5	42255	 90
DATA	4549376	245	2014-03-18	18:15:11:600	0.080916	0.0408919	14.7443	269.24	20.9159	94.7472	0.461191	1.10196	0.24029	341.999	2.02014	380.435	6.94696	0.974361	37.5	41412.5	42754.5	38054	42255	102
DATA	4549406	245	2014-03-18	18:15:11:700	0.0809143	0.0408956	14.7439	269.269	20.9174	94.7495	0.450987	0.952991	0.355079	342.017	2.02024	380.42	6.94764	0.963527	37.5	41412	42754	38054.5	42255	177
DATA	4549436	245	2014-03-18	18:15:11:800	0.0809013	0.0408813	14.7406	269.151	20.9174	94.7495	0.469353	0.936666	0.296409	342.003	2.02029	380.316	6.94423	0.967012	37.5	41411	42753	38053	42254	 86
DATA	4549466	245	2014-03-18	18:15:11:900	0.0809	0.0408831	14.7406	269.169	20.9174	94.7518	0.448947	1.19583	0.131114	341.941	2.02004	380.342	6.94518	0.972997	37.5	41412	42754.5	38055	42255.5	105
DATA	4549496	245	2014-03-18	18:15:12:000	0.0808926	0.0409029	14.7387	269.326	20.919	94.7472	0.553021	0.801982	0.296409	341.973	2.02035	380.278	6.94896	0.965825	37.5	41412.5	42753.5	38053.5	42255	118
DATA	4549526	245	2014-03-18	18:15:12:100	0.0809204	0.0408752	14.7455	269.107	20.9205	94.7472	0.475475	0.969316	0.428543	342.011	2.02024	380.482	6.94384	0.965151	37.5	41411	42753.5	38053.5	42254.5	122
DATA	4549556	245	2014-03-18	18:15:12:200	0.0809039	0.0408939	14.7415	269.256	20.9221	94.7495	0.614241	0.955032	0.449715	342.034	2.02035	380.369	6.94749	0.973938	37.5	41410.5	42753	38053.5	42254.5	150
DATA	4549586	245	2014-03-18	18:15:12:300	0.0808971	0.0409033	14.7398	269.329	20.9236	94.7495	0.726477	0.952991	0.555576	342.022	2.02019	380.313	6.94918	0.978483	37.5	41413	42755.5	38055.5	42256.5	185
DATA	4549616	245	2014-03-18	18:15:12:400	0.0809005	0.0409149	14.7409	269.427	20.9252	94.7472	0.67342	1.09176	0.415279	341.996	2.02014	380.37	6.95222	0.981709	37.5	41411	42754	38055.5	42255.5	145
DATA	4549646	245	2014-03-18	18:15:12:500	0.0808775	0.0409152	14.7351	269.424	20.9268	94.7472	0.624444	1.16726	0.529302	341.974	2.02029	380.188	6.95155	0.972287	37.5	41412	42754.5	38055.5	42256	  7
DATA	4549676	245	2014-03-18	18:15:12:600	0.080887	0.0408993	14.7377	269.302	20.9268	94.7472	0.742803	1.27746	0.394872	341.829	2.02014	380.29	6.94903	0.988271	37.5	41411.5	42754	38058	42255.5	186
DATA	4549706	245	2014-03-18	18:15:12:700	0.0808419	0.0409037	14.7272	269.337	20.9283	94.7472	0.773413	1.24685	0.264779	341.831	2.02029	380.019	6.94995	0.95207	37.5	41415	42753	38052.5	42255	114
DATA	4549736	245	2014-03-18	18:15:12:800	0.0809662	0.0408102	14.7561	268.581	20.9298	94.7448	0.740762	1.17542	0.396658	341.926	2.02019	380.755	6.93026	0.936401	37.5	41414	42755	38051.5	42257	163
DATA	4549766	245	2014-03-18	18:15:12:900	0.0809988	0.0408824	14.7638	269.165	20.9314	94.7495	0.769331	1.13461	0.414514	341.972	2.02019	380.969	6.94559	0.97358	37.5	41413	42754.5	38054.5	42255	244
DATA	4549796	245	2014-03-18	18:15:13:000	0.0809018	0.0408803	14.7408	269.143	20.9314	94.7495	0.799941	1.1591	0.403545	341.943	2.02019	380.345	6.94447	0.965916	37.5	41413	42754.5	38054.5	42256	211
DATA	4549826	245	2014-03-18	18:15:13:100	0.0809132	0.0408851	14.7435	269.182	20.9345	94.7542	0.893812	1.15706	0.237484	341.985	2.02029	380.419	6.94556	0.974445	37.5	41413	42754.5	38054.5	42255.5	105
DATA	4549856	245	2014-03-18	18:15:13:200	0.0809159	0.0408891	14.744	269.213	20.9376	94.7518	0.824429	1.04074	0.203813	342.047	2.02019	380.428	6.94629	0.976216	37.5	41411.5	42754.5	38055	42255.5	 42
DATA	4549886	245	2014-03-18	18:15:13:300	0.0808909	0.0409177	14.7383	269.445	20.9391	94.7495	0.852998	1.08563	0.378036	342.215	2.02014	380.293	6.95249	0.988083	37.5	41411	42755	38056.5	42255.5	 36
DATA	4549916	245	2014-03-18	18:15:13:400	0.0808678	0.0409321	14.733	269.562	20.9407	94.7518	0.891771	0.969316	0.251769	342.207	2.02019	380.167	6.95572	0.99348	37.5	41411	42755.5	38057.5	42256.5	 72
DATA	4549946	245	2014-03-18	18:15:13:500	0.0808399	0.0409581	14.7266	269.773	20.9422	94.7472	0.781575	1.06523	0.215802	342.172	2.02019	380.013	6.9614	0.996735	37.5	41410.5	42755	38056.5	42256	207
DATA	4549976	245	2014-03-18	18:15:13:600	0.0808692	0.0409456	14.7335	269.674	20.9453	94.7472	0.628525	1.15706	0.291307	342.152	2.02009	380.198	6.95896	0.991535	37.5	41409.5	42754	38056	42254.5	 29
DATA	4550006	245	2014-03-18	18:15:13:700	0.0808513	0.0409385	14.7292	269.615	20.9469	94.7472	0.608119	1.18971	0.272686	342.278	2.02024	380.084	6.95736	0.984022	37.5	41411.5	42754	38057.5	42255.5	 96
DATA	4550036	245	2014-03-18	18:15:13:800	0.0808486	0.0409216	14.7286	269.479	20.9484	94.7472	0.70403	1.20807	0.210956	342.321	2.01999	380.076	6.954	1.00785	37.5	41407.5	42755	38059.5	42256	 50
DATA	4550066	245	2014-03-18	18:15:13:900	0.0807828	0.0410283	14.7132	270.34	20.9515	94.7472	0.804023	1.04074	0.20815	342.225	2.02004	379.686	6.97633	1.02626	37.5	41408	42755	38059.5	42256	215
DATA	4550096	245	2014-03-18	18:15:14:000	0.0807993	0.0410091	14.7168	270.181	20.953	94.7472	0.740762	1.12849	0.181111	342.268	2.02019	379.754	6.97179	1.01311	37.5	41408.5	42753.5	38057.5	42255	223
DATA	4550126	245	2014-03-18	18:15:14:100	0.0808238	0.0409619	14.7227	269.803	20.9561	94.7542	0.555061	1.19991	0.173458	342.297	2.02019	379.925	6.96237	1.00488	37.5	41408	42753.5	38057.5	42255	207
DATA	4550156	245	2014-03-18	18:15:14:200	0.080825	0.0409823	14.723	269.968	20.9592	94.7518	0.508126	1.15094	0.164785	342.34	2.02019	379.944	6.96682	1.00806	37.5	41408.5	42754.5	38057	42255	 53
DATA	4550186	245	2014-03-18	18:15:14:300	0.0808367	0.0409757	14.726	269.918	20.9639	94.7448	0.320385	1.14481	0.168866	342.29	2.02014	380.039	6.96589	1.00345	37.5	41408	42752.5	38057.5	42254.5	210
DATA	4550216	245	2014-03-18	18:15:14:400	0.0808197	0.0409648	14.7219	269.828	20.967	94.7448	0.318344	1.05298	0.107646	342.29	2.02024	379.928	6.96347	1.00378	37.5	41408	42753.5	38057	42255	 19
DATA	4550246	245	2014-03-18	18:15:14:500	0.0808137	0.0409826	14.7203	269.97	20.9701	94.7448	0.448947	0.952991	0.143868	342.317	2.02024	379.875	6.96688	1.0189	37.5	41406.5	42753	38058.5	42254	184
DATA	4550276	245	2014-03-18	18:15:14:600	0.0807883	0.0409989	14.7145	270.102	20.9732	94.7495	0.593834	0.965235	0.160959	342.252	2.02019	379.738	6.97055	1.01599	37.5	41407	42753.5	38057	42254	178
DATA	4550306	245	2014-03-18	18:15:14:700	0.0808131	0.0409783	14.7204	269.938	20.9763	94.7495	0.606078	0.846877	0.229577	342.258	2.02014	379.905	6.96658	1.00444	37.5	41410	42754	38058	42255.5	174
DATA	4550336	245	2014-03-18	18:15:14:800	0.080826	0.0409469	14.7236	269.688	20.9794	94.7425	0.389767	0.775453	0.349722	342.326	2.02019	380.012	6.96055	1.00449	37.5	41408	42754	38058	42255.5	122
DATA	4550366	245	2014-03-18	18:15:14:900	0.0808129	0.0409887	14.7202	270.019	20.9809	94.7472	0.012244	1.14277	0.140552	342.131	2.02029	379.892	6.96855	1.00966	37.5	41407	42753	38056.5	42254.5	185
DATA	4550396	245	2014-03-18	18:15:15:000	0.080824	0.0409718	14.7228	269.884	20.984	94.7448	0.234677	1.21624	0.0454052	342.035	2.02009	379.972	6.96524	1.00148	37.5	41409	42752	38053.5	42253.5	138
DATA	4550426	245	2014-03-18	18:15:15:100	0.0809018	0.040932	14.741	269.564	20.9887	94.7472	0.312222	1.17134	0.0665773	342.085	2.02019	380.447	6.95708	0.975085	37.5	41411	42753.5	38053	42254.5	181
DATA	4550456	245	2014-03-18	18:15:15:200	0.0809077	0.0408998	14.7425	269.304	20.9902	94.7448	0.371401	1.15502	0.0959121	342.167	2.02019	380.49	6.95049	0.984992	37.5	41410	42753.5	38055	42255	148
DATA	4550486	245	2014-03-18	18:15:15:300	0.0808826	0.040918	14.7365	269.449	20.9918	94.7472	0.318344	1.12441	0.0451501	342.063	2.02014	380.328	6.95411	0.987357	37.5	41411	42754.5	38055.5	42255.5	 74
DATA	4550516	245	2014-03-18	18:15:15:400	0.0808818	0.0409344	14.7364	269.582	20.9949	94.7518	0.324466	1.03666	0.0948917	342.084	2.02004	380.334	6.95772	0.991532	37.5	41410.5	42754	38056.5	42256.5	155
DATA	4550546	245	2014-03-18	18:15:15:500	0.0808849	0.0409382	14.737	269.612	20.998	94.7495	0.246921	0.936666	0.181111	342.179	2.02019	380.35	6.95845	0.999454	37.5	41407	42752.5	38055.5	42253.5	 20
DATA	4550576	245	2014-03-18	18:15:15:600	0.0808364	0.04097	14.7257	269.87	20.998	94.7518	0.06122	0.995845	0.10535	342.275	2.02014	380.065	6.96522	1.0148	37.5	41406.5	42752.5	38057.5	42254	244
DATA	4550606	245	2014-03-18	18:15:15:700	0.080808	0.0409892	14.7189	270.023	21.0011	94.7472	-0.0387727	0.899934	-0.0441298	342.31	2.02009	379.879	6.96897	1.01805	37.5	41407.5	42753	38057.5	42254	 95
DATA	4550636	245	2014-03-18	18:15:15:800	0.0808126	0.0409918	14.7203	270.047	21.0011	94.7472	-0.0653013	0.904015	0.00790765	342.297	2.02004	379.936	6.97	1.01828	37.5	41405.5	42752.5	38056.5	42253.5	192
DATA	4550666	245	2014-03-18	18:15:15:900	0.0808093	0.0410067	14.7193	270.164	21.0027	94.7448	0.00204067	0.942788	-0.0137746	342.354	2.02029	379.898	6.9728	1.0268	37.5	41405	42753	38059.5	42254.5	 88
DATA	4550696	245	2014-03-18	18:15:16:000	0.0807632	0.0410342	14.7086	270.387	21.0042	94.7472	-0.03061	0.863202	-0.0563739	342.344	2.02009	379.631	6.97873	1.03767	37.5	41405	42753	38060	42254.5	201
DATA	4550726	245	2014-03-18	18:15:16:100	0.0807566	0.0410429	14.7072	270.459	21.0073	94.7472	0.036732	0.822389	-0.0341814	342.377	2.02009	379.603	6.98074	1.03942	37.5	41403.5	42752	38059.5	42254	 62
DATA	4550756	245	2014-03-18	18:15:16:200	0.0807507	0.0410477	14.7057	270.497	21.0089	94.7448	-0.0326507	0.910137	-0.0760154	342.403	2.02019	379.564	6.9817	1.0339	37.5	41405	42753.5	38060	42254.5	 55
DATA	4550786	245	2014-03-18	18:15:16:300	0.0807468	0.0410512	14.7047	270.524	21.0104	94.7472	0.0938706	0.883609	-0.0158153	342.425	2.01999	379.534	6.98231	1.04913	37.5	41404	42753.5	38061.5	42254.5	220
DATA	4550816	245	2014-03-18	18:15:16:400	0.080719	0.0410715	14.6983	270.688	21.0104	94.7495	-0.0755047	0.912178	0.164785	342.395	2.02019	379.371	6.98662	1.03967	37.5	41406	42754	38059.5	42255.5	 54
DATA	4550846	245	2014-03-18	18:15:16:500	0.0807928	0.0410182	14.7154	270.257	21.0135	94.7518	0.148969	0.879527	0.147184	342.42	2.02004	379.81	6.9754	1.03203	37.5	41404.5	42753.5	38059.5	42255	182
DATA	4550876	245	2014-03-18	18:15:16:600	0.0807692	0.0410474	14.71	270.494	21.0151	94.7472	0.208148	0.867283	0.335947	342.517	2.02019	379.683	6.98178	1.03781	37.5	41404	42752.5	38060	42254.5	146
DATA	4550906	245	2014-03-18	18:15:16:700	0.0807623	0.041046	14.7085	270.485	21.0166	94.7472	0.212229	0.861161	0.345386	342.523	2.02024	379.654	6.98171	1.03721	37.5	41404.5	42753.5	38060.5	42254.5	 99
DATA	4550936	245	2014-03-18	18:15:16:800	0.0807558	0.0410484	14.7069	270.502	21.0182	94.7448	0.279571	0.844836	0.368598	342.5	2.02035	379.603	6.98199	1.04559	37.5	41403.5	42752.5	38060.5	42254	  4
DATA	4550966	245	2014-03-18	18:15:16:900	0.080727	0.0410616	14.6999	270.604	21.0213	94.7495	0.202026	0.799941	0.339008	342.403	2.02014	379.403	6.98428	1.04522	37.5	41404	42753.5	38060	42255	 69
DATA	4550996	245	2014-03-18	18:15:17:000	0.08077	0.0410604	14.7102	270.598	21.0228	94.7518	0.114277	0.834633	0.288757	342.381	2.02024	379.695	6.9846	1.04237	37.5	41404.5	42753	38059	42254	247
DATA	4551026	245	2014-03-18	18:15:17:100	0.0807445	0.041048	14.7044	270.501	21.0259	94.7495	0.0204067	0.879527	0.139022	342.453	2.02029	379.561	6.98238	1.04382	37.5	41404	42752.5	38060	42254.5	205
DATA	4551056	245	2014-03-18	18:15:17:200	0.0807349	0.0410483	14.7021	270.502	21.0259	94.7448	0.0448947	0.767291	0.044895	342.552	2.02019	379.497	6.98234	1.04592	37.5	41403.5	42753	38060.5	42254.5	130
DATA	4551086	245	2014-03-18	18:15:17:300	0.080732	0.0410746	14.7015	270.715	21.029	94.7472	0.0326507	0.775453	0.104585	342.621	2.02014	379.49	6.98798	1.04927	37.5	41404	42751.5	38059	42253.5	126
DATA	4551116	245	2014-03-18	18:15:17:400	0.0807603	0.0410376	14.708	270.416	21.0306	94.7425	-0.0510167	0.677501	0.209935	342.568	2.02019	379.661	6.98029	1.03611	37.5	41405	42752	38058.5	42254	152
DATA	4551146	245	2014-03-18	18:15:17:500	0.0807745	0.0410301	14.7113	270.354	21.0352	94.7448	-0.226514	0.657095	0.297174	342.499	2.02014	379.735	6.97854	1.03882	37.5	41403.5	42752	38057	42253	174
DATA	4551176	245	2014-03-18	18:15:17:600	0.0807793	0.0410438	14.7122	270.463	21.0368	94.7495	-0.228555	0.714233	0.272941	342.444	2.02024	379.752	6.98119	1.04034	37.5	41405	42753.5	38060	42254.5	  8
DATA	4551206	245	2014-03-18	18:15:17:700	0.0807464	0.0410437	14.7045	270.46	21.0383	94.7495	-0.246921	0.761169	0.251514	342.508	2.02019	379.545	6.98101	1.04129	37.5	41405.5	42754.5	38059.5	42255.5	156
DATA	4551236	245	2014-03-18	18:15:17:800	0.0807788	0.0410441	14.7121	270.465	21.0414	94.7518	-0.302019	0.889731	0.273451	342.486	2.02035	379.751	6.98128	1.03437	37.5	41405.5	42755	38061.5	42255	 12
DATA	4551266	245	2014-03-18	18:15:17:900	0.0807315	0.0410579	14.7009	270.574	21.0446	94.7518	-0.24488	0.873405	0.239525	342.356	2.02029	379.454	6.98396	1.0475	37.5	41405	42754.5	38062	42255.5	196
DATA	4551296	245	2014-03-18	18:15:18:000	0.0807212	0.0410745	14.6989	270.714	21.0461	94.7518	-0.204067	1.00197	0.229577	342.456	2.02019	379.443	6.98832	1.05121	37.5	41402.5	42752.5	38061	42254	208
DATA	4551326	245	2014-03-18	18:15:18:100	0.0807085	0.0410888	14.6959	270.828	21.0492	94.7472	-0.471394	0.977479	0.314775	342.308	2.02014	379.361	6.9912	1.06821	37.5	41403.5	42754.5	38063.5	42256.5	192
DATA	4551356	245	2014-03-18	18:15:18:200	0.0806926	0.0411075	14.6922	270.981	21.0508	94.7448	-0.450987	0.977479	0.0543332	342.017	2.02029	379.277	6.99531	1.05567	37.5	41404.5	42753.5	38060.5	42255	191
DATA	4551386	245	2014-03-18	18:15:18:300	0.0807487	0.041051	14.7053	270.524	21.0539	94.7448	-0.553021	1.00809	-0.0760154	342.044	2.02009	379.618	6.98358	1.03054	37.5	41407	42753	38056.5	42254	151
DATA	4551416	245	2014-03-18	18:15:18:400	0.0808355	0.0409886	14.7256	270.021	21.057	94.7448	-0.653013	0.991764	-0.144123	341.985	2.02014	380.146	6.97066	1.01183	37.5	41408	42754	38057.5	42256	167
DATA	4551446	245	2014-03-18	18:15:18:500	0.0808412	0.0409991	14.7271	270.107	21.0601	94.7448	-0.39793	0.781575	0.0186212	342.312	2.02014	380.2	6.9732	1.03808	37.5	41407	42754.5	38059	42256	  9
DATA	4551476	245	2014-03-18	18:15:18:600	0.0807976	0.041036	14.7167	270.403	21.0632	94.7448	-0.455069	0.479557	0.370894	342.344	2.02009	379.922	6.98065	1.03787	37.5	41405.5	42754.5	38060	42255.5	 97
DATA	4551506	245	2014-03-18	18:15:18:700	0.0807585	0.0410587	14.7075	270.585	21.0663	94.7448	-0.248961	0.567305	0.442828	342.479	2.02014	379.683	6.9853	1.04739	37.5	41404.5	42753.5	38061	42254.5	101
DATA	4551536	245	2014-03-18	18:15:18:800	0.0807324	0.0410577	14.7015	270.579	21.0694	94.7472	-0.161213	0.763209	0.347426	342.496	2.02019	379.543	6.98541	1.04145	37.5	41404.5	42753	38061.5	42254.5	116
DATA	4551566	245	2014-03-18	18:15:18:900	0.0807183	0.0410418	14.6982	270.451	21.0725	94.7448	-0.191823	0.689745	0.326764	342.511	2.02024	379.463	6.98219	1.03592	37.5	41406	42754	38062	42255.5	195
DATA	4551596	245	2014-03-18	18:15:19:000	0.0807282	0.0410295	14.7007	270.353	21.0756	94.7448	-0.161213	0.624444	0.268095	342.455	2.02024	379.537	6.97987	1.04562	37.5	41403.5	42752.5	38061.5	42254	117
DATA	4551626	245	2014-03-18	18:15:19:100	0.0807076	0.0410572	14.6956	270.572	21.0772	94.7448	-0.00204067	0.469353	0.184427	342.427	2.02029	379.382	6.98511	1.0315	37.5	41405	42751.5	38059.5	42254	 66
DATA	4551656	245	2014-03-18	18:15:19:200	0.0807568	0.0410044	14.7072	270.148	21.0803	94.7472	0.0816266	0.528533	0.23978	342.378	2.02009	379.696	6.97441	1.03008	37.5	41405	42752.5	38059	42254	139
DATA	4551686	245	2014-03-18	18:15:19:300	0.0807606	0.0410303	14.7081	270.357	21.0834	94.7472	0	0.585671	0.182641	342.462	2.02029	379.73	6.98	1.03826	37.5	41406	42754	38061	42255	235
DATA	4551716	245	2014-03-18	18:15:19:400	0.0807451	0.0410173	14.7046	270.254	21.088	94.7448	0.0632607	0.563224	0.220394	342.642	2.02019	379.653	6.97758	1.02593	37.5	41406	42753	38059	42254	 31
DATA	4551746	245	2014-03-18	18:15:19:500	0.0807774	0.0410009	14.7121	270.12	21.0911	94.7448	0.0326507	0.479557	0.277278	342.654	2.02019	379.841	6.97405	1.0211	37.5	41408	42754	38059.5	42255	 80
DATA	4551776	245	2014-03-18	18:15:19:600	0.0807749	0.0409964	14.7115	270.084	21.0927	94.7472	-0.00204067	0.502004	0.361201	342.722	2.02019	379.833	6.97325	1.02566	37.5	41407	42754	38060.5	42255	  7
DATA	4551806	245	2014-03-18	18:15:19:700	0.0807481	0.0410107	14.7051	270.198	21.0974	94.7425	0.0204067	0.573427	0.44997	342.747	2.02014	379.664	6.97611	1.02633	37.5	41405.5	42752.5	38059.5	42253.5	173
DATA	4551836	245	2014-03-18	18:15:19:800	0.0807541	0.0410054	14.7066	270.156	21.0989	94.7448	0.0448947	0.67342	0.482366	342.811	2.02014	379.708	6.97514	1.03168	37.5	41404.5	42752	38059.5	42253.5	 90
DATA	4551866	245	2014-03-18	18:15:19:900	0.0807484	0.0410227	14.7052	270.295	21.1005	94.7472	0.0959113	0.663217	0.410942	342.885	2.02014	379.671	6.9787	1.03462	37.5	41404.5	42753	38062.5	42254.5	 72
DATA	4551896	245	2014-03-18	18:15:20:000	0.0806862	0.0410579	14.6907	270.579	21.1036	94.7472	0.181619	0.706071	0.310949	342.918	2.02014	379.299	6.98608	1.04955	37.5	41403	42752	38062	42253	 51
DATA	4551926	245	2014-03-18	18:15:20:100	0.0806803	0.0410635	14.6889	270.619	21.1067	94.7472	0.248961	0.559143	0.198456	342.795	2.02024	379.221	6.98652	1.06704	37.5	41401.5	42754	38066.5	42255	245
DATA	4551956	245	2014-03-18	18:15:20:200	0.0806188	0.0411312	14.675	271.172	21.1098	94.7495	0.222433	0.618322	0.00153051	342.793	2.02029	378.906	7.00164	1.08139	37.5	41402.5	42755	38066.5	42256.5	 94
DATA	4551986	245	2014-03-18	18:15:20:300	0.0806318	0.0411376	14.6781	271.224	21.1113	94.7495	0.124481	0.699949	0.0104585	342.749	2.02024	378.996	7.00317	1.09307	37.5	41400	42753.5	38065.5	42255	 27
DATA	4552016	245	2014-03-18	18:15:20:400	0.0806306	0.0411553	14.6778	271.369	21.116	94.7425	0.210189	0.914218	0.191569	342.575	2.02029	378.999	7.00705	1.08311	37.5	41401.5	42754.5	38065	42255.5	 11
DATA	4552046	245	2014-03-18	18:15:20:500	0.0806543	0.0411397	14.6834	271.242	21.1176	94.7448	0.442825	0.946869	0.13596	342.106	2.02035	379.145	7.00384	1.08879	37.5	41400.5	42754	38063.5	42254.5	 22
DATA	4552076	245	2014-03-18	18:15:20:600	0.0806795	0.0411349	14.6891	271.201	21.1207	94.7472	0.359157	0.852998	0.0535679	342.021	2.02024	379.277	7.00249	1.05952	37.5	41404	42754	38062	42255.5	184
DATA	4552106	245	2014-03-18	18:15:20:700	0.0807281	0.0410828	14.7005	270.78	21.1238	94.7448	0.699949	0.624444	0.0678527	341.841	2.02024	379.578	6.99177	1.05395	37.5	41405.5	42752	38058.5	42253	  4
DATA	4552136	245	2014-03-18	18:15:20:800	0.0807882	0.0410021	14.7144	270.128	21.1253	94.7495	0.697908	0.575468	0.0107136	341.827	2.02035	379.927	6.97474	0.987283	37.5	41412	42753.5	38051	42255	249
DATA	4552166	245	2014-03-18	18:15:20:900	0.0809624	0.0408814	14.7555	269.159	21.1284	94.7448	0.699949	0.455069	0.0783112	342.057	2.02029	381.024	6.95038	0.963036	37.5	41414.5	42754	38051	42255.5	101
DATA	4552196	245	2014-03-18	18:15:21:000	0.0809853	0.0408496	14.7608	268.902	21.1316	94.7448	0.542817	0.285693	0.139022	342.272	2.02024	381.159	6.9437	0.964423	37.5	41412.5	42754	38051.5	42255.5	 79
DATA	4552226	245	2014-03-18	18:15:21:100	0.0809762	0.0408681	14.7585	269.049	21.1347	94.7425	0.422418	0.467313	0.166826	342.259	2.02024	381.095	6.9474	0.99595	37.5	41409.5	42754	38055.5	42255	205
DATA	4552256	245	2014-03-18	18:15:21:200	0.080868	0.0409603	14.7332	269.792	21.1362	94.7472	0.620363	0.58159	-0.0234678	342.177	2.02024	380.438	6.96653	1.01083	37.5	41409.5	42754.5	38057	42256	228
DATA	4552286	245	2014-03-18	18:15:21:300	0.0808477	0.0409598	14.7284	269.788	21.1393	94.7495	0.467313	0.599956	0.140552	342.218	2.02009	380.317	6.96647	1.01404	37.5	41409	42755	38057	42256	 76
DATA	4552316	245	2014-03-18	18:15:21:400	0.0808423	0.0409831	14.7272	269.976	21.1424	94.7448	0.412215	0.416296	0.482366	342.349	2.02024	380.293	6.97147	1.0218	37.5	41407	42753.5	38056	42254	 76
DATA	4552346	245	2014-03-18	18:15:21:500	0.0808546	0.0409903	14.7301	270.035	21.144	94.7448	0.330588	0.479557	0.43339	342.328	2.02014	380.374	6.9731	1.02887	37.5	41407.5	42753.5	38058.5	42255.5	 19
DATA	4552376	245	2014-03-18	18:15:21:600	0.0808144	0.0410025	14.7207	270.132	21.1471	94.7448	0.226514	0.610159	0.285951	342.19	2.02009	380.133	6.97565	1.02707	37.5	41407	42753.5	38058.5	42254.5	246
DATA	4552406	245	2014-03-18	18:15:21:700	0.0808001	0.0410036	14.7173	270.142	21.1487	94.7448	0.073464	0.677501	0.319622	342.115	2.02009	380.046	6.97588	1.0222	37.5	41408	42754	38058.5	42256	 47
DATA	4552436	245	2014-03-18	18:15:21:800	0.0808252	0.0409852	14.723	269.99	21.1502	94.7472	-0.0142847	0.55098	0.236719	342.248	2.02024	380.175	6.97165	1.0216	37.5	41407.5	42754.5	38059	42255.5	226
DATA	4552466	245	2014-03-18	18:15:21:900	0.0807867	0.0410103	14.714	270.193	21.1534	94.7495	0.042854	0.508126	0.234423	342.399	2.02019	379.951	6.97705	1.04153	37.5	41405	42753	38059.5	42254.5	174
DATA	4552496	245	2014-03-18	18:15:22:000	0.0807759	0.0410286	14.7116	270.343	21.1564	94.7495	-0.0163253	0.585671	0.257891	342.404	2.02004	379.908	6.98123	1.03793	37.5	41405	42752.5	38058	42254	232
DATA	4552526	245	2014-03-18	18:15:22:100	0.0807958	0.041024	14.7162	270.305	21.158	94.7472	0.144887	0.591793	0.187488	342.237	2.02029	380.02	6.98014	1.03523	37.5	41406	42754	38059	42255	131
DATA	4552556	245	2014-03-18	18:15:22:200	0.0807856	0.041006	14.7138	270.158	21.1611	94.7495	0.253043	0.479557	0.123461	342.224	2.02029	379.957	6.97635	1.02277	37.5	41406	42752	38058	42254	238
DATA	4552586	245	2014-03-18	18:15:22:300	0.0807933	0.0409999	14.7154	270.107	21.1642	94.7495	0.238758	0.463231	0.0579044	342.212	2.02024	379.99	6.97487	1.03965	37.5	41405	42753	38058.5	42254.5	  6
DATA	4552616	245	2014-03-18	18:15:22:400	0.0807844	0.0410502	14.7136	270.516	21.1673	94.7495	0.161213	0.461191	0.0594349	342.067	2.02014	379.965	6.98586	1.05258	37.5	41403	42753.5	38062	42254.5	 19
DATA	4552646	245	2014-03-18	18:15:22:500	0.0807092	0.0410928	14.696	270.86	21.1689	94.7448	0.142847	0.395889	0.0785663	342.038	2.02024	379.515	6.9948	1.07295	37.5	41402	42753	38062	42254.5	 73
DATA	4552676	245	2014-03-18	18:15:22:600	0.0807	0.041103	14.6939	270.943	21.172	94.7448	0.0469353	0.318344	0.16453	342.124	2.02009	379.467	6.99707	1.06231	37.5	41403	42753.5	38061.5	42254.5	 64
DATA	4552706	245	2014-03-18	18:15:22:700	0.0807224	0.0410767	14.6992	270.731	21.1751	94.7472	0.0836673	0.299978	0.0767807	342.085	2.02024	379.611	6.99173	1.04574	37.5	41405.5	42753.5	38060	42254.5	198
